scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,340,1981,,"{""TN"":0.32501480616429085,""TP"":0.05454584594518347}",,,,,,301.1802402617845,55.00415990454384,17.877166369604975,62.2451442718536,3.3952140502882457
2,340,2548,,"{""TN"":0.1873455241419537,""TP"":0.17414658207160072}",,,,,,220.58463586480843,29.10820388841631,5.453291714306209,5.342807339386439,0.9304316368212111
2,329,1450,,"{""TN"":0.11075180092592674,""TP"":0.07311940039912428}",,,,,,227.08744513272867,51.754632537994546,5.731918759842462,8.718393333821396,0.6374836930127427
2,590,1665,,"{""TN"":0.40681006846523327,""TP"":0.27862116438376194}",,,,,,893.2796129423011,1518.1659489737228,617.6051936435861,260.8638190960109,72.68218102212559
2,590,2451,,"{""TN"":0.42945499698054684,""TP"":0.49750453896439567}",,,,,,4959.107630374866,1612.4743813574364,692.485180577067,35.82686203542134,17.824026479473304
2,329,1923,,"{""TN"":0.10224281399984,""TP"":0.28192915981582595}",,,,,,555.8281135989206,223.37406546278103,22.838393027499205,11.54504350844667,3.254884416373525
2,340,1209,,"{""TN"":0.34684360768158123,""TP"":0.3187645938069535}",,,,,,1427.3851189888971,560.9868664150333,194.57470860937545,126.40569121626402,40.293658815439585
2,329,421,,"{""TN"":0.08004002664410612,""TP"":0.15181160784267694}",,,,,,1255.320812758798,2899.0545230648822,232.04040126882953,16.573731322084043,2.5160847999581146
2,329,2369,,"{""TN"":0.2590819211754782,""TP"":0.4248673927423904}",,,,,,155.00437153721506,113.5290590070444,29.41332671678929,2.335413576021879,0.9922410770195981
2,340,2370,,"{""TN"":0.15945294714798797,""TP"":0.07841817471993938}",,,,,,439.59215561052804,231.8893450688922,36.97543948345161,8.053368415219172,0.6315304514686984
2,329,2567,,"{""TN"":0.2756453704092492,""TP"":0.1334475896729415}",,,,,,1597.0337703533623,72.05815884745655,19.86249788651568,27.741839007939305,3.702081548704287
2,340,1265,,"{""TN"":0.4926199882598045,""TP"":0.17693718013842175}",,,,,,859.5906684192918,668.6749224431364,329.40263244356356,19.716039207698,3.488500380908647
2,340,94,,"{""TN"":0.3855148130433682,""TP"":0.19480853138064508}",,,,,,422.50806311751404,121.580003866376,46.87089246035793,27.2918217577522,5.316679715330041
2,329,225,,"{""TN"":0.3319904885259892,""TP"":0.2727098758787621}",,,,,,435.4361803807222,469.0240198374902,155.71151347627162,69.04023253436159,18.827953245086622
2,329,1551,,"{""TN"":0.4179581261825175,""TP"":0.15090339328540575}",,,,,,252.54502205220794,348.6562670180205,145.72372004464333,2.414140026997725,0.36430192194007777
2,329,1705,,"{""TN"":0.10363485978400862,""TP"":0.47970125406687986}",,,,,,452.478911587402,3097.6846156044758,321.0281107932505,435.4687137089814,208.89488807308945
2,329,624,,"{""TN"":0.07321049297645084,""TP"":0.060214296144561974}",,,,,,343.63934487502087,2473.7378806408838,181.1035697362398,55.35718074750954,3.333293675258584
2,329,331,,"{""TN"":0.39755638607869476,""TP"":0.15259156792865822}",,,,,,129.9787061235091,361.5064237191441,143.71918735801626,79.49268528267534,12.129913486142803
2,329,1610,,"{""TN"":0.17976136363039413,""TP"":0.16589350605930825}",,,,,,477.18696538529974,936.4758284307937,168.3421719256225,11.17470548054311,1.8538110713474636
